"q2_clicks","q1_conf_click","q2_gender","q2_training","q2_conf","q2_scrolls","q2_color_blind","q2_time","q1_window_h","q1_a2","q1_a1","q2_condition","q2_calculation_question","q1_time","q1_condition","q1_user_id","q2_conf_click","q1_conf","q1_keydown","q2_window_h","q2_valid","q2_user_id","q1_window_w","q1_correct_a2","q1_correct_a1","q2_window_w","q2_occupation","q1_valid","q1_id","q2_comments","q2_education","q1_scrolls","q1_clicks","q2_id","q2_keydown"
15,1,"Female",3,2,0,"No",28.912,1049,1000,10,1,"Yes",104.439,1,1704,0,2,6,1049,"True",1704,1663,103,8,1663,"Business and Financial Operations Occupations","True",18953,"","Undergraduate Degree",0,6,18956,0
13,1,"Female",2,3,0,"No",25.631,863,1000,10,0,"No",33.636,0,1725,0,3,6,863,"True",1725,1536,103,8,1536,"Personal Care and Service Occupations","True",21027,"","High School",0,6,21041,0
11,1,"Male",1,3,10,"No",29.402,899,850,12,3,"No",105.399,3,1732,0,3,8,899,"True",1732,1423,103,8,1423,"Office and Administrative Support Occupations","True",19019,"interesting study","High School",0,7,19025,17
14,1,"Male",2,4,10,"No",35.573,1079,10,8,1,"No",80.689,1,1737,0,4,14,1079,"True",1737,1903,103,8,1903,"Computer and Mathematical Occupations","True",19296,"N/A","Undergraduate Degree",0,5,19298,4
11,1,"Female",1,5,18,"No",82.464,767,1000,10,0,"Unsure",116.026,0,1818,0,5,6,767,"True",1818,1349,103,8,1349,"Unemployed, Retired, Homemaker","True",18951,"","Graduate Degree",0,5,18960,0
15,1,"Male",3,3,0,"No",32.576,899,10,2,2,"No",36.609,2,1819,0,3,4,899,"True",1819,1583,103,8,1583,"Business and Financial Operations Occupations","True",18933,"none","Undergraduate Degree",0,4,18936,4
15,1,"Male",3,5,0,"No",25.433,900,1000,10,2,"No",69.297,2,1820,0,5,9,900,"True",1820,1440,103,8,1440,"Military Specific Occupations","True",18944,"","Undergraduate Degree",0,5,18948,0
12,1,"Male",2,4,4,"No",42.198,799,10,1,0,"No",72.297,0,1821,0,4,5,799,"True",1821,1265,103,8,1265,"Sales and Related Occupations","True",18952,"","High School",0,6,18957,2
13,1,"Male",2,4,1,"No",32.843,1050,1000,103,3,"No",55.229,3,1822,0,4,7,1050,"True",1822,1665,103,8,1665,"Education, Training, and Library Occupations","True",18950,"thanks, not sure if the full screen was necessary though","Undergraduate Degree",0,8,18955,56
13,2,"Female",1,3,0,"No",18.07,876,10,8,5,"No",18.533,5,1823,0,3,9,876,"True",1823,1583,103,8,1583,"Unemployed, Retired, Homemaker","True",18946,"","Undergraduate Degree",0,5,18949,0
23,2,"Male",1,2,0,"No",34.333,1024,1000,5,1,"No",91.468,1,1824,0,2,6,1024,"True",1824,1265,103,8,1265,"Business and Financial Operations Occupations","True",18959,"i clearly dont know enough about breast cancer","Undergraduate Degree",0,7,18961,46
17,1,"Male",1,4,0,"No",48.984,1080,103,8,1,"No",118.009,1,1825,0,4,7,1080,"True",1825,1905,103,8,1905,"Unemployed, Retired, Homemaker","True",18965,"I had to reread the question multiple times in order to understand what was being asked.  I feel that it could be worded better.","Undergraduate Degree",0,5,18968,154
12,1,"Female",1,3,0,"No",45.291,768,1000,8,0,"No",82.48,0,1826,0,3,5,768,"True",1826,1009,103,8,1009,"Education, Training, and Library Occupations","True",18969,"","Graduate Degree",0,5,18972,0
16,1,"Female",3,3,0,"No",28.931,1080,1000,10,3,"Unsure",29.785,3,1832,0,3,9,1080,"True",1832,1905,103,8,1905,"Healthcare Practitioners and Technical Occupations","True",19046,"I am confuse","Undergraduate Degree",0,5,19052,48
12,1,"Male",2,3,0,"No",23.235,1024,1000,10,1,"No",38.339,1,1833,0,3,41,820,"True",1833,1265,103,8,1012,"Sales and Related Occupations","True",18976,"","Undergraduate Degree",0,5,18979,0
14,1,"Male",2,1,1,"No",21.764,768,1000,100,2,"No",29.891,2,1834,0,1,7,768,"True",1834,1351,103,8,1351,"Unemployed, Retired, Homemaker","True",18980,"","Undergraduate Degree",0,5,18985,0
11,1,"Male",3,5,4,"No",37.658,615,1000,103,6,"Yes",107.005,6,1835,0,5,56,512,"True",1835,1081,103,8,901,"Life, Physical, and Social Science Occupations","True",18998,"","Undergraduate Degree",29,5,19008,7
14,1,"Male",1,3,0,"No",40.124,1080,100,10,6,"No",75.993,6,1836,0,3,6,1080,"True",1836,1905,103,8,1905,"Construction and Extraction Occupations","True",18988,"n/a","High School",0,4,18997,3
12,2,"Male",2,2,0,"No",48.097,900,10,6,5,"No",273.495,5,1837,0,2,4,900,"True",1837,1425,103,8,1425,"Business and Financial Operations Occupations","True",19043,"Felt difficult to calculate but was enjoyed the survey.","Undergraduate Degree",0,9,19047,84
10,1,"Female",1,1,0,"No",22.883,1079,1000,80,5,"No",98.542,5,1838,0,1,7,1079,"True",1838,1904,103,8,1904,"Business and Financial Operations Occupations","True",19001,"","High School",0,4,19007,0
11,1,"Male",2,3,0,"Yes",18.589,768,10,9,1,"No",51.723,1,1840,0,3,6,768,"True",1840,1351,103,8,1351,"Unemployed, Retired, Homemaker","True",18994,"","High School",0,5,18999,0
13,1,"Male",2,3,0,"No",18.53,899,1000,10,6,"Yes",42.771,6,1841,0,3,7,899,"True",1841,1423,103,8,1423,"Business and Financial Operations Occupations","True",18990,"","Undergraduate Degree",0,4,18993,0
11,1,"Male",1,3,19,"No",29.479,767,1000,10,6,"No",45.335,6,1842,0,3,7,767,"True",1842,1349,103,8,1349,"Sales and Related Occupations","True",18989,"","High School",0,8,18995,0
12,1,"Male",2,5,0,"No",19.157,1079,1000,10,0,"Yes",36.411,0,1843,0,5,7,1079,"True",1843,1903,103,8,1903,"Computer and Mathematical Occupations","True",18991,"None","Undergraduate Degree",0,5,18996,5
11,2,"Male",3,4,0,"No",40.929,863,1000,10,2,"No",55.579,2,1844,0,4,635,863,"True",1844,1519,103,8,1519,"Life, Physical, and Social Science Occupations","True",19006,"","High School",0,5,19012,215
10,1,"Male",1,3,0,"No",45.991,1080,1000,10,5,"No",40.315,5,1845,0,3,6,1080,"True",1845,1905,103,8,1905,"Other","True",19010,"","High School",0,7,19013,0
16,1,"Male",1,1,1,"No",28.094,768,10,2,6,"Yes",84.596,6,1846,0,1,4,768,"True",1846,1351,103,8,1351,"Student, Trainee","True",19015,"thx","High School",0,5,19020,3
15,2,"Male",1,5,0,"No",20.745,1080,103,8,5,"Yes",74.638,5,1847,0,5,11,1080,"True",1847,1905,103,8,1905,"Management Occupations","True",19014,"","Undergraduate Degree",0,5,19017,0
13,4,"Male",2,3,0,"No",24.864,1024,100,1,3,"Yes",84.529,3,1848,0,3,8,1024,"True",1848,1265,103,8,1265,"Education, Training, and Library Occupations","True",19018,"","Undergraduate Degree",0,10,19022,0
11,1,"Male",1,4,0,"No",49.044,1080,1000,10,3,"No",97.299,3,1849,0,4,6,1080,"True",1849,1905,103,8,1905,"Unemployed, Retired, Homemaker","True",19024,"","Undergraduate Degree",0,5,19031,0
11,1,"Male",1,4,1,"No",16.617,768,1000,10,5,"No",54.872,5,1850,0,4,7,768,"True",1850,1351,103,8,1351,"Student, Trainee","True",19029,"This chart was incredibly confusing.","Undergraduate Degree",0,4,19033,39
13,1,"Male",1,4,0,"No",19.817,900,10,8,1,"No",49.969,1,1853,0,4,3,900,"True",1853,1585,103,8,1585,"Healthcare Support Occupations","True",19030,"","Undergraduate Degree",0,5,19036,0
13,2,"Female",1,3,0,"No",16.183,1024,40,10,5,"Yes",34.714,5,1855,0,3,5,1024,"True",1855,1265,103,8,1265,"Healthcare Practitioners and Technical Occupations","True",19032,"","Undergraduate Degree",0,5,19035,0
15,1,"Female",1,1,0,"No",27.103,1080,1000,10,0,"Yes",84.812,0,1856,0,1,7,1080,"True",1856,1905,103,8,1905,"Food Preparation and Serving Related Occupations","True",19051,"","High School",0,7,19054,0
16,2,"Female",5,5,3,"No",46.894,768,1000,10,5,"No",57.553,5,1857,0,5,7,768,"True",1857,1009,103,8,1009,"Computer and Mathematical Occupations","True",19037,"good","Graduate Degree",0,5,19039,4
18,1,"Male",2,3,1,"No",89.176,768,1000,10,2,"Unsure",137.692,2,1858,0,3,6,768,"True",1858,1351,103,8,1351,"Healthcare Support Occupations","True",19048,"Based on the information given, I tried to give an accurate estimate. ","Undergraduate Degree",0,7,19059,114
12,1,"Male",1,2,0,"No",25.322,768,100,10,2,"No",25.709,2,1859,0,2,6,768,"True",1859,1351,103,8,1351,"Education, Training, and Library Occupations","True",19066,"Easy to understand","Professional School",0,7,19067,23
11,1,"Male",1,4,0,"No",42.961,899,1000,10,1,"No",219.193,1,1860,0,4,6,899,"True",1860,1583,103,8,1583,"Unemployed, Retired, Homemaker","True",19061,"","High School",0,5,19064,0
17,1,"Female",3,4,0,"No",29.663,768,100,10,6,"Unsure",79.296,6,1862,0,4,7,768,"True",1862,1009,103,8,1009,"Business and Financial Operations Occupations","True",19049,"no","Undergraduate Degree",0,7,19053,2
11,2,"Female",1,3,0,"No",21.916,864,1000,15,6,"No",49.48,6,1863,0,3,10,864,"True",1863,1524,103,8,1524,"Unemployed, Retired, Homemaker","True",19056,"","Undergraduate Degree",0,7,19058,0
11,1,"Male",2,5,2,"No",39.003,763,1000,1,2,"No",236.042,2,1864,0,5,6,763,"True",1864,1280,103,8,1280,"Sales and Related Occupations","True",19069,"","Undergraduate Degree",0,4,19071,0
10,1,"Male",1,2,1,"No",22.376,744,10,3,3,"Unsure",28.251,3,1865,0,2,3,744,"True",1865,1366,103,8,1366,"Management Occupations","True",19062,"","High School",1,5,19063,0
12,1,"Female",2,3,1,"No",23.216,768,10,1,0,"No",76.33,0,1867,0,3,4,768,"True",1867,1351,103,8,1351,"Education, Training, and Library Occupations","True",19077,"","Graduate Degree",0,4,19079,0
15,1,"Male",3,3,1,"No",19.451,768,10,8,0,"Yes",69.158,0,1870,0,3,4,768,"True",1870,1351,103,8,1351,"Unemployed, Retired, Homemaker","True",19088,"","Undergraduate Degree",0,7,19089,0
11,1,"Male",3,3,0,"No",41.144,768,1000,775,5,"No",120.155,5,1871,0,3,15,768,"True",1871,1351,103,8,1351,"Management Occupations","True",19090,"","Undergraduate Degree",0,5,19091,0
12,1,"Male",1,5,4,"No",71.32,768,1000,103,3,"Unsure",535.058,3,1872,0,5,7,768,"True",1872,1351,103,8,1351,"Student, Trainee","True",19098,"","Undergraduate Degree",0,5,19101,0
14,1,"Male",1,4,0,"No",46.266,1050,990,95,3,"No",38.968,3,1875,0,4,6,1050,"True",1875,1665,103,8,1665,"Student, Trainee","True",19100,"I tried to estimate using the given numbers from the paragraph with the info in it.  The graph and everything showed up perfectly","Undergraduate Degree",0,5,19102,149
12,2,"Female",1,3,0,"No",20.519,900,1000,10,2,"No",33.76,2,1876,0,3,6,900,"True",1876,1425,103,8,1425,"Other","True",19104,"","High School",0,6,19106,0
12,1,"Female",4,5,1,"No",39.468,900,8,10,5,"Yes",62.351,5,1877,0,5,3,900,"True",1877,1585,103,8,1585,"Computer and Mathematical Occupations","True",19107,"very awesome survey","Graduate Degree",0,5,19109,19
14,1,"Male",1,1,0,"No",30.815,1080,1000,100,6,"Yes",72.562,6,1878,0,1,8,1080,"True",1878,1905,103,8,1905,"Other","True",19110,"I tried to figure it out in my head but it was VERY VERY hard.","Elementary School",0,11,19112,64
12,3,"Male",2,4,6,"No",34.329,767,121,20,1,"Yes",105.484,1,1879,0,4,5,767,"True",1879,1349,103,8,1349,"Computer and Mathematical Occupations","True",19114,"","Professional School",0,8,19116,6
10,1,"Female",3,4,0,"No",40.116,1080,103,8,1,"No",74.302,1,1880,0,4,4,1080,"True",1880,1905,103,8,1905,"Student, Trainee","True",19115,"","Undergraduate Degree",0,5,19117,0
14,1,"Female",2,4,1,"No",34.226,773,1000,10,2,"Yes",85.573,2,1883,0,4,6,773,"True",1883,1353,103,8,1353,"Sales and Related Occupations","True",19120,"","Undergraduate Degree",0,5,19121,0
10,1,"Male",1,3,0,"No",23.962,1439,40,36,3,"Yes",78.859,3,1884,0,3,4,1439,"True",1884,2560,103,8,2560,"Unemployed, Retired, Homemaker","True",19123,"","Undergraduate Degree",0,5,19124,0
20,1,"Male",2,4,0,"No",38.739,1077,1000,10,1,"No",107.043,1,1885,0,4,8,1077,"True",1885,1347,103,8,1347,"Sales and Related Occupations","True",19126,"NONE","High School",0,4,19127,4
14,1,"Male",2,5,0,"No",32.889,768,1000,10,1,"Yes",121.103,1,1886,0,5,6,768,"True",1886,1009,103,8,1009,"Office and Administrative Support Occupations","True",19139,"none","Graduate Degree",0,5,19143,4
10,1,"Female",1,5,9,"No",24.905,705,1000,10,0,"No",78.317,0,1887,0,5,11,705,"True",1887,1349,103,8,1349,"Unemployed, Retired, Homemaker","True",19137,"","Undergraduate Degree",15,7,19142,0
12,1,"Male",3,4,3,"No",24.367,767,10,8,3,"Yes",19.508,3,1888,0,4,4,767,"True",1888,1349,103,8,1349,"Life, Physical, and Social Science Occupations","True",19133,"","Undergraduate Degree",0,4,19136,0
13,1,"Male",2,4,1,"No",64.363,899,1000,10,0,"Unsure",173.687,0,1893,0,4,6,899,"True",1893,1440,103,8,1440,"Education, Training, and Library Occupations","True",19151,"OK...this seems obvious since it says 10 out 1000 get cancer, but?","Graduate Degree",0,5,19153,90
12,1,"Male",1,3,0,"No",17.624,864,9,8,0,"Yes",17.338,0,1894,0,3,4,864,"True",1894,1524,103,8,1524,"Computer and Mathematical Occupations","True",19146,"","High School",0,6,19148,0
12,1,"Male",1,2,7,"No",173.617,767,100,1,5,"No",201.577,5,1895,0,2,4,767,"True",1895,1005,103,8,1005,"Unemployed, Retired, Homemaker","True",19157,"I just gave it my best guess on percentage wise. I hope I help but I'm not sure about that.","High School",0,5,19165,199
16,1,"Male",1,3,28,"No",27.815,768,1000,10,1,"No",68.379,1,1896,0,3,7,768,"True",1896,1351,103,8,1351,"Sales and Related Occupations","True",19154,"Great Survey!","High School",0,5,19155,16
11,1,"Female",3,5,0,"No",53.907,749,1000,10,2,"No",183.608,2,1897,0,5,6,749,"True",1897,1333,103,8,1333,"Unemployed, Retired, Homemaker","True",19160,"None thank you!","Undergraduate Degree",0,5,19166,19
10,2,"Male",3,3,0,"No",16.062,800,1000,10,5,"No",41.652,5,1898,0,3,9,800,"True",1898,1280,103,8,1280,"Unemployed, Retired, Homemaker","True",19182,"thank you","Undergraduate Degree",0,9,19183,9
12,3,"Female",1,4,0,"No",22.16,899,1000,10,6,"Unsure",40.772,6,1899,0,4,7,899,"True",1899,1423,103,8,1423,"Unemployed, Retired, Homemaker","True",19161,"","Undergraduate Degree",0,7,19163,0
12,1,"Male",1,2,1,"No",21.526,720,1000,10,2,"Unsure",104.986,2,1901,0,2,6,720,"True",1901,1265,103,8,1265,"Other","True",19168,"","High School",0,5,19169,0
12,1,"Male",2,4,0,"No",29.02,767,1000,10,5,"No",67.594,5,1902,0,4,6,767,"True",1902,1007,103,8,1007,"Healthcare Support Occupations","True",19172,"none","Undergraduate Degree",0,5,19174,4
13,1,"Male",3,4,3,"No",81.814,768,1000,8,0,"Yes",448.42,0,1903,0,4,6,768,"True",1903,1345,103,8,1345,"Unemployed, Retired, Homemaker","True",19190,"My answer may be correct","Undergraduate Degree",0,4,19192,38
11,1,"Male",2,4,0,"No",41.545,900,1000,10,5,"No",204.885,5,1904,0,4,8,900,"True",1904,1425,103,8,1425,"Unemployed, Retired, Homemaker","True",19181,"The image pretty much outlined how to do the problem","Undergraduate Degree",0,6,19185,61
13,1,"Male",2,4,0,"No",48.081,1080,1000,8,6,"Yes",205.494,6,1905,0,4,6,1080,"True",1905,1905,103,8,1905,"Computer and Mathematical Occupations","True",19180,NA,"Graduate Degree",0,6,19184,3
15,4,"Female",1,2,10,"No",26.032,767,1000,10,1,"No",143.663,1,1906,0,2,6,767,"True",1906,1007,103,8,1007,"Unemployed, Retired, Homemaker","True",19186,"","High School",0,11,19188,0
12,1,"Female",2,3,1,"No",33.369,768,1000,20,6,"Unsure",89.412,6,1910,0,3,6,768,"True",1910,1351,103,8,1351,"Unemployed, Retired, Homemaker","True",19196,"","High School",0,7,19198,0
13,1,"Female",2,4,0,"No",17.4,900,10,5,6,"Yes",38.929,6,1911,0,4,3,900,"True",1911,1585,103,8,1585,"Student, Trainee","True",19195,"","High School",0,7,19197,0
14,3,"Female",3,3,2,"No",23.517,767,1000,10,2,"Yes",44.527,2,1913,0,3,20,767,"True",1913,1349,103,8,1349,"Education, Training, and Library Occupations","True",19201,"","Undergraduate Degree",0,47,19202,0
11,1,"Male",1,4,0,"No",25.545,1050,1000,80,5,"Yes",173.244,5,1916,0,4,7,1050,"True",1916,1665,103,8,1665,"Unemployed, Retired, Homemaker","True",19213,"No comments.","High School",0,6,19215,13
15,1,"Male",1,3,0,"No",17.353,900,10,8,6,"Yes",49.721,6,1918,0,3,4,900,"True",1918,1425,103,8,1425,"Other","True",19209,"","High School",0,4,19210,0
11,1,"Male",3,5,13,"No",23.169,767,1000,10,6,"No",49.052,6,1920,0,5,6,767,"True",1920,1343,103,8,1343,"Education, Training, and Library Occupations","True",19216,"","High School",1,5,19219,0
11,1,"Female",3,4,0,"No",52.418,1023,992,8,1,"Yes",406.596,1,1924,0,4,4,1023,"True",1924,1263,103,8,1263,"Office and Administrative Support Occupations","True",19245,"","High School",0,5,19251,0
14,1,"Male",2,3,0,"No",109.644,900,1000,10,0,"Yes",163.253,0,1925,0,3,14,900,"True",1925,1425,103,8,1425,"Business and Financial Operations Occupations","True",19232,"","Undergraduate Degree",0,4,19238,2
12,1,"Male",5,5,0,"No",24.917,1079,1000,8,6,"Yes",60.195,6,1926,0,5,6,1079,"True",1926,1903,103,8,1903,"Computer and Mathematical Occupations","True",19233,"","Undergraduate Degree",0,7,19234,0
13,2,"Male",1,2,0,"No",33.819,1079,1000,10,0,"No",63.936,0,1927,0,2,8,1079,"True",1927,1903,103,8,1903,"Food Preparation and Serving Related Occupations","True",19240,"","High School",0,7,19241,0
13,1,"Female",1,3,0,"No",62.194,1049,1000,10,5,"No",50.419,5,1928,0,3,13,1049,"True",1928,1383,103,8,1383,"Unemployed, Retired, Homemaker","True",19239,"I think that since 10 out of 1000 are for sure going to get breast cancer according to the prompt, that is also the probability that women will get breast cancer.","High School",0,4,19242,192
27,1,"Female",2,3,0,"No",54.301,798,1000,20,1,"No",38.591,1,1929,0,3,18,798,"True",1929,1041,103,8,1041,"Food Preparation and Serving Related Occupations","True",19259,"N/A","Undergraduate Degree",11,4,19260,4
